timestamp,update_id,symbol,bid_p_1,bid_v_1,ask_p_1,ask_v_1,bid_p_2,bid_v_2,ask_p_2,ask_v_2,bid_p_3,bid_v_3,ask_p_3,ask_v_3,bid_p_4,bid_v_4,ask_p_4,ask_v_4,bid_p_5,bid_v_5,ask_p_5,ask_v_5,bid_p_6,bid_v_6,ask_p_6,ask_v_6,bid_p_7,bid_v_7,ask_p_7,ask_v_7,bid_p_8,bid_v_8,ask_p_8,ask_v_8,bid_p_9,bid_v_9,ask_p_9,ask_v_9,bid_p_10,bid_v_10,ask_p_10,ask_v_10
1710000000.05,100000,BTCUSDT,77217.90000000001,4.278385167658421,77218.00000000001,3.8393550744347227,77217.8,11.244923457919757,77218.10000000002,6.876328614509058,77217.70000000001,7.725000246818361,77218.20000000001,2.883197231996555,77217.6,16.41422990063325,77218.30000000002,9.5457181734187,77217.50000000001,2.9547505009957877,77218.40000000001,2.8027159549986536,77217.40000000001,2.4104456913290284,77218.50000000001,3.0510149178419086,77217.3,4.1757113234434176,77218.60000000002,3.462148267121347,77217.20000000001,2.176891970215766,77218.70000000001,4.5854834955991945,77217.1,1.0009381149093546,77218.80000000002,1.782062048009609,77217.00000000001,1.8251088728833882,77218.90000000001,2.4357387514391
1710000000.1,100001,BTCUSDT,77217.8,4.490943448514761,77218.0,6.4881166201325104,77217.7,6.790018885239043,77218.1,3.3902553990256346,77217.6,6.541332082598441,77218.2,3.547845007909666,77217.5,2.6690557235172174,77218.3,14.294751174027724,77217.40000000001,15.48252136984469,77218.4,8.609326291251506,77217.3,3.053151439875033,77218.5,2.011109260010025,77217.2,5.811003052394647,77218.6,3.5203633703415935,77217.1,1.3206089358177946,77218.7,3.5341889125366004,77217.0,0.5399748857739164,77218.8,10.001691549572095,77216.90000000001,1.1978311073627443,77218.9,4.345023194259921
1710000000.1499999,100002,BTCUSDT,77218.1,4.417554398031623,77218.20000000001,17.571228530944907,77218.0,9.168981508552562,77218.30000000002,14.420377677166329,77217.90000000001,11.808607990136787,77218.40000000001,6.4442176495331,77217.8,12.59774151707762,77218.50000000001,2.770621835812463,77217.70000000001,2.87253877852507,77218.6,2.185127862747328,77217.6,3.1741283472123474,77218.70000000001,3.5685211671768746,77217.5,2.466241772835303,77218.80000000002,8.258231460963735,77217.40000000001,2.5649079981194807,77218.90000000001,2.1192113605369967,77217.3,3.529628332830984,77219.00000000001,1.0075925912825154,77217.20000000001,6.481934383098925,77219.1,0.30990347524523604
1710000000.1999998,100003,BTCUSDT,77218.1,9.517935104966046,77218.40000000001,4.486157762023544,77218.0,3.2221496815037423,77218.50000000001,9.959587109944504,77217.90000000001,7.7083836295481785,77218.6,8.022651635151997,77217.8,8.300858104174054,77218.70000000001,2.7077170620551856,77217.70000000001,3.7755706896649297,77218.8,2.4926004184177986,77217.6,9.55411828663289,77218.90000000001,5.505204766849497,77217.5,2.807275205005204,77219.00000000001,1.4626722632191318,77217.40000000001,2.289953401641415,77219.1,2.3732568527365254,77217.3,5.631503135830964,77219.20000000001,4.45955743570408,77217.20000000001,8.729007649606059,77219.3,2.556264533505239
1710000000.2499998,100004,BTCUSDT,77218.2,6.895549979543315,77218.3,9.495559866885458,77218.09999999999,5.923258926041112,77218.40000000001,6.158715355109068,77218.0,5.031256775633709,77218.5,2.9029910959604552,77217.9,2.8566697407674635,77218.6,2.5277347251722158,77217.8,6.046918203710198,77218.7,3.509586835180399,77217.7,4.44174870853676,77218.8,11.125062119383902,77217.59999999999,2.3469552919331935,77218.90000000001,3.3131278995306905,77217.5,6.434996590154333,77219.0,1.8392206276695762,77217.4,0.7204171142007054,77219.1,1.7685612155482282,77217.3,0.7032334340002514,77219.2,10.619800343522499
1710000000.2999997,100005,BTCUSDT,77218.3,7.613976762082125,77218.5,11.806078922083252,77218.2,9.711875762962226,77218.6,4.0259819054345565,77218.1,11.723253620942245,77218.7,5.9003996078646885,77218.0,8.989393165214265,77218.8,11.456970597144926,77217.90000000001,3.530922865673274,77218.9,2.4663686404954035,77217.8,2.6347469845575255,77219.0,3.8282307709944576,77217.7,8.01531890655578,77219.1,9.085379887519334,77217.6,0.8279056367266027,77219.2,3.659504637354223,77217.5,2.561093283674685,77219.3,1.4046693531032979,77217.40000000001,0.5107215661825872,77219.4,1.6476343194497298
1710000000.3499997,100006,BTCUSDT,77218.3,8.45634790752342,77218.5,5.40789799586785,77218.2,17.471192553166798,77218.6,16.32803945816559,77218.1,3.9602451799688216,77218.7,5.550637113855389,77218.0,3.8317218403161872,77218.8,3.7409987055243272,77217.90000000001,2.15033791106209,77218.9,5.761968283930372,77217.8,4.394078531318554,77219.0,1.81140434952157,77217.7,2.5065036840414776,77219.1,10.755443804357363,77217.6,1.8954422085683083,77219.2,1.426123443941879,77217.5,3.089088437894545,77219.3,17.376147930461038,77217.40000000001,1.1085792542389048,77219.4,4.460620041189173
1710000000.3999996,100007,BTCUSDT,77218.1,4.685332689343223,77218.3,8.810995713969264,77218.0,5.034091197057216,77218.40000000001,7.202014990927085,77217.90000000001,6.815351308550554,77218.5,5.869540999809395,77217.8,2.778516635246484,77218.6,9.614579176985188,77217.70000000001,3.5472411746695864,77218.7,2.825728426430226,77217.6,1.7665190391773808,77218.8,5.175113618378334,77217.5,5.727406937069396,77218.90000000001,1.2669077902338826,77217.40000000001,3.6705223381979533,77219.0,1.8272965882198307,77217.3,4.544497366190768,77219.1,1.166416890156535,77217.20000000001,4.696850110270876,77219.2,1.9558348039244071
1710000000.4499996,100008,BTCUSDT,77218.1,4.081777140147985,77218.3,13.944761588602894,77218.0,11.593334828643975,77218.40000000001,4.393309480245955,77217.90000000001,7.115050956175658,77218.5,9.597936290556886,77217.8,5.640529442746033,77218.6,5.417117640775785,77217.70000000001,3.1075081817516126,77218.7,2.390904561899763,77217.6,10.700492900778091,77218.8,10.827097710593707,77217.5,5.210679677931539,77218.90000000001,2.856186039245296,77217.40000000001,2.5182704632465756,77219.0,5.977861718908472,77217.3,9.49638939642901,77219.1,9.124530277586453,77217.20000000001,6.054248767723613,77219.2,4.10924277427082
1710000000.4999995,100009,BTCUSDT,77218.1,4.305176858733646,77218.20000000001,12.752922000710022,77218.0,6.929975787862358,77218.30000000002,3.236958422443978,77217.90000000001,3.2279876057437975,77218.40000000001,7.156649549160964,77217.8,2.4202977482071883,77218.50000000001,3.1012632644167963,77217.70000000001,5.182791384555727,77218.6,6.709261146619251,77217.6,5.821765928540994,77218.70000000001,2.615799469232098,77217.5,6.181669155594156,77218.80000000002,2.283295036211224,77217.40000000001,2.374539635672338,77218.90000000001,6.289430206663162,77217.3,4.595095257211073,77219.00000000001,7.967824309853604,77217.20000000001,4.28725315267905,77219.1,3.3601772223490296
